Date,CountryRegion,Confirmed,Recovered,Deaths
6/3/2020,Somalia;Africa,2146,406,79
6/3/2020,South Africa;Africa,37525,19682,792
6/3/2020,South Sudan;Africa,994,6,10
6/3/2020,Spain;Europe,240326,150376,27128
6/3/2020,Sri Lanka;Asia,1749,836,11
6/3/2020,Sudan;Africa,5499,1711,314
6/3/2020,Suriname;South America,74,9,1
6/3/2020,Sweden;Europe,40803,0,4542
6/3/2020,Switzerland;Europe,30893,28600,1921
6/3/2020,Syria;Asia,123,53,6
6/3/2020,Taiwan*;Asia,443,428,7
6/3/2020,Tajikistan;Asia,4191,2347,48
6/3/2020,Tanzania;Africa,509,183,21
6/3/2020,Thailand;Asia,3084,2968,58
6/3/2020,Timor;Leste;Asia,24,24,0
6/3/2020,Togo;Africa,452,236,13
6/3/2020,Trinidad and Tobago;North America,117,108,8
6/3/2020,Tunisia;Africa,1087,965,49
6/3/2020,Turkey;Asia,166422,130852,4609
6/3/2020,US;North America,1857332,479258,110128
6/3/2020,Uganda;Africa,507,82,0
6/3/2020,Ukraine;Europe,25385,10838,742
6/3/2020,United Arab Emirates;Asia,36359,19153,270
6/3/2020,United Kingdom;Europe,261802,1212,38117
6/3/2020,Uruguay;South America,828,698,23
6/3/2020,Uzbekistan;Asia,3843,3014,16
6/3/2020,Venezuela;South America,1952,334,20
6/3/2020,Vietnam;Asia,328,302,0
6/3/2020,West Bank and Gaza;Unknown,457,372,3
6/3/2020,Western Sahara;Unknown,9,6,1
6/3/2020,Yemen;Asia,419,17,95
6/3/2020,Zambia;Africa,1089,912,7
6/3/2020,Zimbabwe;Africa,222,29,4
6/4/2020,Afghanistan;Asia,18054,1585,300
6/4/2020,Albania;Europe,1197,898,33
6/4/2020,Algeria;Africa,9831,6297,681
6/4/2020,Andorra;Europe,852,738,51
6/4/2020,Angola;Africa,86,18,4
6/4/2020,Antigua and Barbuda;North America,26,20,3
6/4/2020,Argentina;South America,20197,5993,608
6/4/2020,Armenia;Europe,11221,3468,176
6/4/2020,Australia;Oceania,7247,6683,102
6/4/2020,Austria;Europe,16805,15717,670
6/4/2020,Azerbaijan;Europe,6522,3737,78
6/4/2020,Bahamas;North America,102,55,11
6/4/2020,Bahrain;Asia,13296,7728,21
6/4/2020,Bangladesh;Asia,57563,12161,781
6/4/2020,Barbados;North America,92,81,7
6/4/2020,Belarus;Europe,45981,21162,253
6/4/2020,Belgium;Europe,58767,16048,9548
6/4/2020,Belize;North America,18,16,2
6/4/2020,Benin;Africa,261,151,3
6/4/2020,Bhutan;Asia,47,9,0
6/4/2020,Bolivia;South America,12245,1658,415
6/4/2020,Bosnia and Herzegovina;Europe,2594,1951,159
6/4/2020,Botswana;Africa,40,23,1
6/4/2020,Brazil;South America,614941,254963,34021
6/4/2020,Brunei;Asia,141,138,2
6/4/2020,Bulgaria;Europe,2585,1322,147
6/4/2020,Burkina Faso;Unknown,885,760,53
6/4/2020,Burma;Unknown,236,148,6
6/4/2020,Burundi;Africa,63,33,1
6/4/2020,Cabo Verde;Unknown,502,239,5
6/4/2020,Cambodia;Asia,125,123,0
6/4/2020,Cameroon;Africa,6789,3705,203
6/4/2020,Canada;North America,95269,52184,7717
6/4/2020,Central African Republic;Africa,1288,23,4
6/4/2020,Chad;Africa,828,633,66
6/4/2020,Chile;South America,142154,95631,1356
6/4/2020,China;Asia,84171,79415,4638
6/4/2020,Colombia;South America,35120,12319,1087
6/4/2020,Comoros;Africa,132,55,2
6/4/2020,Congo (Brazzaville);Unknown,611,179,20
6/4/2020,Congo (Kinshasa);Unknown,3644,495,78
6/4/2020,Costa Rica;North America,1194,687,10
6/4/2020,Cote d'Ivoire;Unknown,3262,1584,35
6/4/2020,Croatia;Europe,2247,2105,103
6/4/2020,Cuba;North America,2119,1839,83
6/4/2020,Cyprus;Europe,958,790,17
6/4/2020,Czechia;Europe,9494,6809,326
6/4/2020,Denmark;Europe,12011,10820,582
6/4/2020,Diamond Princess;Unknown,712,651,13
6/4/2020,Djibouti;Africa,4054,1685,26
6/4/2020,Dominica;North America,18,16,0
6/4/2020,Dominican Republic;North America,18319,11474,520
6/4/2020,Ecuador;South America,40966,20019,3486
6/4/2020,Egypt;Africa,29767,7756,1126
6/4/2020,El Salvador;North America,2781,1214,52
6/4/2020,Equatorial Guinea;Africa,1306,200,12
6/4/2020,Eritrea;Africa,39,39,0
6/4/2020,Estonia;Europe,1890,1663,69
6/4/2020,Eswatini;Unknown,300,201,3
6/4/2020,Ethiopia;Africa,1636,250,18
6/4/2020,Fiji;Oceania,18,18,0
6/4/2020,Finland;Europe,6911,5800,322
6/4/2020,France;Europe,189701,70094,29068
6/4/2020,Gabon;Africa,2955,818,21
6/4/2020,Gambia;Africa,26,20,1
6/4/2020,Georgia;Europe,801,644,13
6/4/2020,Germany;Europe,184472,167909,8635
6/4/2020,Ghana;Africa,8885,3189,38
6/4/2020,Greece;Europe,2952,1374,180
6/4/2020,Grenada;North America,23,18,0
6/4/2020,Guatemala;North America,6154,979,158
6/4/2020,Guinea;Africa,3991,2512,23
6/4/2020,Guyana;South America,153,77,12
6/4/2020,Haiti;North America,2640,24,50
6/4/2020,Holy See;Unknown,12,2,0
6/4/2020,Honduras;North America,5880,648,243
6/4/2020,Hungary;Europe,3954,2205,539
6/4/2020,Iceland;Europe,1806,1794,10
6/4/2020,India;Asia,226713,108450,6363
6/4/2020,Indonesia;Asia,28818,8892,1721
6/4/2020,Iran;Asia,164270,127485,8071
6/4/2020,Iraq;Asia,8840,4338,271
6/4/2020,Ireland;Europe,25142,22698,1664
6/4/2020,Israel;Asia,17495,15013,291
6/4/2020,Italy;Europe,234013,161895,33689
6/4/2020,Jamaica;North America,591,368,10
6/4/2020,Japan;Asia,16911,14785,911
6/4/2020,Jordan;Asia,765,566,9
6/4/2020,Kazakhstan;Asia,12067,6606,52
6/4/2020,Kenya;Africa,2340,592,78
6/4/2020,"Korea, South;Asia",11668,10506,273
6/4/2020,Kosovo;Europe,1142,871,30
6/4/2020,Kuwait;Asia,29921,17223,236
6/4/2020,Kyrgyzstan;Asia,1899,1292,20
6/4/2020,Laos;Asia,19,18,0
6/4/2020,Latvia;Europe,1082,760,25
6/4/2020,Lebanon;Asia,1306,731,28
6/4/2020,Lesotho;Africa,4,2,0
6/4/2020,Liberia;Africa,321,175,28
6/4/2020,Libya;Africa,209,52,5
6/4/2020,Liechtenstein;Europe,82,81,1
6/4/2020,Lithuania;Europe,1687,1273,71
6/4/2020,Luxembourg;Europe,4027,3874,110
6/4/2020,MS Zaandam;Unknown,9,0,2
6/4/2020,Madagascar;Africa,957,200,7
6/4/2020,Malawi;Africa,393,51,4
6/4/2020,Malaysia;Asia,8247,6559,115
6/4/2020,Maldives;Asia,1872,648,7
6/4/2020,Mali;Africa,1461,806,85
6/4/2020,Malta;Europe,622,576,9
6/4/2020,Mauritania;Africa,784,65,39
6/4/2020,Mauritius;Africa,335,322,10
6/4/2020,Mexico;North America,105680,74758,12545
6/4/2020,Moldova;Europe,9018,5009,315
6/4/2020,Monaco;Europe,99,92,4
6/4/2020,Mongolia;Asia,186,65,0
6/4/2020,Montenegro;Europe,324,315,9
6/4/2020,Morocco;Africa,8003,7195,208
6/4/2020,Mozambique;Africa,352,114,2
6/4/2020,Namibia;Africa,25,16,0
6/4/2020,Nepal;Asia,2634,290,10
6/4/2020,Netherlands;Europe,47148,180,6009
6/4/2020,New Zealand;Oceania,1504,1481,22
6/4/2020,Nicaragua;North America,1118,370,46
6/4/2020,Niger;Africa,963,860,65
6/4/2020,Nigeria;Africa,11516,3535,323
6/4/2020,North Macedonia;Unknown,2611,1621,147
6/4/2020,Norway;Europe,8504,8138,238
6/4/2020,Oman;Asia,14316,3451,67
6/4/2020,Pakistan;Asia,89249,31198,1838
6/4/2020,Panama;North America,15044,9619,363
6/4/2020,Papua New Guinea;Oceania,8,8,0
6/4/2020,Paraguay;South America,1086,511,11
6/4/2020,Peru;South America,183198,76228,5031
6/4/2020,Philippines;Asia,20382,4248,984
6/4/2020,Poland;Europe,25048,12227,1117
6/4/2020,Portugal;Europe,33592,20323,1455
6/4/2020,Qatar;Asia,63741,39468,45
6/4/2020,Romania;Europe,19907,13919,1305
6/4/2020,Russia;Eastern Europe and Northern Asia,440538,204197,5376
6/4/2020,Rwanda;Africa,410,280,2
6/4/2020,Saint Kitts and Nevis;North America,15,15,0
6/4/2020,Saint Lucia;North America,19,18,0
6/4/2020,Saint Vincent and the Grenadines;North America,26,15,0
6/4/2020,San Marino;Europe,678,408,42
6/4/2020,Sao Tome and Principe;Africa,485,68,12
6/4/2020,Saudi Arabia;Asia,93157,68965,611
6/4/2020,Senegal;Africa,4021,2162,45
6/4/2020,Serbia;Europe,11571,6910,246
6/4/2020,Seychelles;Africa,11,11,0
6/4/2020,Sierra Leone;Africa,914,491,47
6/4/2020,Singapore;Asia,36922,23904,24
6/4/2020,Slovakia;Europe,1526,1376,28
6/4/2020,Slovenia;Europe,1477,1359,109
6/4/2020,Somalia;Africa,2204,418,79
6/4/2020,South Africa;Africa,40792,21311,848
6/4/2020,South Sudan;Africa,994,6,10
6/4/2020,Spain;Europe,240660,150376,27133
6/4/2020,Sri Lanka;Asia,1797,839,11
6/4/2020,Sudan;Africa,5714,1825,333
6/4/2020,Suriname;South America,82,9,1
6/4/2020,Sweden;Europe,41883,0,4562
6/4/2020,Switzerland;Europe,30913,28600,1921
6/4/2020,Syria;Asia,124,53,6
6/4/2020,Taiwan*;Asia,443,428,7
6/4/2020,Tajikistan;Asia,4289,2401,48
6/4/2020,Tanzania;Africa,509,183,21
6/4/2020,Thailand;Asia,3101,2968,58
6/4/2020,Timor;Leste;Asia,24,24,0
6/4/2020,Togo;Africa,465,239,13
6/4/2020,Trinidad and Tobago;North America,117,108,8
6/4/2020,Tunisia;Africa,1087,968,49
6/4/2020,Turkey;Asia,167410,131778,4630
6/4/2020,US;North America,1878683,485002,111151
6/4/2020,Uganda;Africa,522,82,0
6/4/2020,Ukraine;Europe,25981,11468,755
6/4/2020,United Arab Emirates;Asia,37018,19572,273
6/4/2020,United Kingdom;Europe,263040,1219,38247
6/4/2020,Uruguay;South America,832,709,23
6/4/2020,Uzbekistan;Asia,3939,3087,16
6/4/2020,Venezuela;South America,2087,334,20
6/4/2020,Vietnam;Asia,328,302,0
6/4/2020,West Bank and Gaza;Unknown,464,377,3
6/4/2020,Western Sahara;Unknown,9,6,1
6/4/2020,Yemen;Asia,453,17,103
6/4/2020,Zambia;Africa,1089,912,7
6/4/2020,Zimbabwe;Africa,237,31,4
6/5/2020,Afghanistan;Asia,18969,1762,309
6/5/2020,Albania;Europe,1212,910,33
6/5/2020,Algeria;Africa,9935,6453,690
6/5/2020,Andorra;Europe,852,741,51
6/5/2020,Angola;Africa,86,21,4
6/5/2020,Antigua and Barbuda;North America,26,20,3
6/5/2020,Argentina;South America,21037,6088,632
6/5/2020,Armenia;Europe,11817,3513,183
6/5/2020,Australia;Oceania,7252,6688,102
6/5/2020,Austria;Europe,16843,15742,672
6/5/2020,Azerbaijan;Europe,6860,3871,82
6/5/2020,Bahamas;North America,102,55,11
6/5/2020,Bahrain;Asia,13835,8585,22
6/5/2020,Bangladesh;Asia,60391,12804,811
6/5/2020,Barbados;North America,92,81,7
6/5/2020,Belarus;Europe,46868,22066,259
6/5/2020,Belgium;Europe,58907,16112,9566
6/5/2020,Belize;North America,19,16,2
6/5/2020,Benin;Africa,261,151,3
6/5/2020,Bhutan;Asia,48,11,0
6/5/2020,Bolivia;South America,12728,1739,427
6/5/2020,Bosnia and Herzegovina;Europe,2606,1968,159
6/5/2020,Botswana;Africa,40,23,1
6/5/2020,Brazil;South America,645771,266940,35026
6/5/2020,Brunei;Asia,141,138,2
6/5/2020,Bulgaria;Europe,2627,1390,159
6/5/2020,Burkina Faso;Unknown,888,760,53
6/5/2020,Burma;Unknown,236,151,6
6/5/2020,Burundi;Africa,63,33,1
6/5/2020,Cabo Verde;Unknown,536,239,5
6/5/2020,Cambodia;Asia,125,123,0
6/5/2020,Cameroon;Africa,7392,4575,205
6/5/2020,Canada;North America,95947,53074,7778
6/5/2020,Central African Republic;Africa,1451,29,4
6/5/2020,Chad;Africa,836,657,68
6/5/2020,Chile;South America,146361,99358,1448
6/5/2020,China;Asia,84177,79420,4638
6/5/2020,Colombia;South America,36635,13670,1145
6/5/2020,Comoros;Africa,132,55,2
6/5/2020,Congo (Brazzaville);Unknown,635,182,20
6/5/2020,Congo (Kinshasa);Unknown,3764,512,81
6/5/2020,Costa Rica;North America,1228,695,10
6/5/2020,Cote d'Ivoire;Unknown,3431,1604,36
6/5/2020,Croatia;Europe,2247,2113,103
6/5/2020,Cuba;North America,2133,1848,83
6/5/2020,Cyprus;Europe,960,807,17
6/5/2020,Czechia;Europe,9529,6881,327
6/5/2020,Denmark;Europe,12075,10853,586
6/5/2020,Diamond Princess;Unknown,712,651,13
6/5/2020,Djibouti;Africa,4123,1707,26
6/5/2020,Dominica;North America,18,16,0
6/5/2020,Dominican Republic;North America,18708,11736,525
6/5/2020,Ecuador;South America,41575,20568,3534
6/5/2020,Egypt;Africa,31115,8158,1166
6/5/2020,El Salvador;North America,2849,1249,53
6/5/2020,Equatorial Guinea;Africa,1306,200,12
6/5/2020,Eritrea;Africa,39,39,0
6/5/2020,Estonia;Europe,1910,1667,69
6/5/2020,Eswatini;Unknown,305,221,3
6/5/2020,Ethiopia;Africa,1805,262,19
6/5/2020,Fiji;Oceania,18,18,0
6/5/2020,Finland;Europe,6941,5800,322
6/5/2020,France;Europe,190312,70622,29114
6/5/2020,Gabon;Africa,3101,833,21
6/5/2020,Gambia;Africa,26,21,1
6/5/2020,Georgia;Europe,805,650,13
6/5/2020,Germany;Europe,184924,168480,8658
6/5/2020,Ghana;Africa,9168,3457,42
6/5/2020,Greece;Europe,2967,1374,180
6/5/2020,Grenada;North America,23,22,0
6/5/2020,Guatemala;North America,6485,1053,216
6/5/2020,Guinea;Africa,4060,2667,23
6/5/2020,Guyana;South America,153,77,12
6/5/2020,Haiti;North America,2740,24,50
6/5/2020,Holy See;Unknown,12,2,0
6/5/2020,Honduras;North America,5971,677,248
6/5/2020,Hungary;Europe,3970,2245,542
6/5/2020,Iceland;Europe,1806,1794,10
6/5/2020,India;Asia,236184,113233,6649
6/5/2020,Indonesia;Asia,29521,9443,1770
6/5/2020,Iran;Asia,167156,129741,8134
6/5/2020,Iraq;Asia,9846,4573,285
6/5/2020,Ireland;Europe,25163,22698,1670
6/5/2020,Israel;Asia,17562,15026,291
6/5/2020,Italy;Europe,234531,163781,33774
6/5/2020,Jamaica;North America,595,385,10
6/5/2020,Japan;Asia,16958,14925,916
6/5/2020,Jordan;Asia,784,571,9
6/5/2020,Kazakhstan;Asia,12312,6903,52
6/5/2020,Kenya;Africa,2474,643,79
6/5/2020,"Korea, South;Asia",11719,10531,273
6/5/2020,Kosovo;Europe,1147,874,30
6/5/2020,Kuwait;Asia,30644,18277,244
6/5/2020,Kyrgyzstan;Asia,1936,1340,22
6/5/2020,Laos;Asia,19,18,0
6/5/2020,Latvia;Europe,1085,781,25
6/5/2020,Lebanon;Asia,1312,768,28
6/5/2020,Lesotho;Africa,4,2,0
6/5/2020,Liberia;Africa,334,176,30
6/5/2020,Libya;Africa,239,52,5
6/5/2020,Liechtenstein;Europe,82,81,1
6/5/2020,Lithuania;Europe,1694,1302,71
6/5/2020,Luxembourg;Europe,4032,3885,110
6/5/2020,MS Zaandam;Unknown,9,0,2
6/5/2020,Madagascar;Africa,975,201,7
6/5/2020,Malawi;Africa,409,55,4
6/5/2020,Malaysia;Asia,8266,6610,116
6/5/2020,Maldives;Asia,1883,717,7
6/5/2020,Mali;Africa,1485,816,87
6/5/2020,Malta;Europe,625,583,9
6/5/2020,Mauritania;Africa,883,69,43
6/5/2020,Mauritius;Africa,337,324,10
6/5/2020,Mexico;North America,110026,77841,13170
6/5/2020,Moldova;Europe,9247,5240,323
6/5/2020,Monaco;Europe,99,93,4
6/5/2020,Mongolia;Asia,191,70,0
6/5/2020,Montenegro;Europe,324,315,9
6/5/2020,Morocco;Africa,8071,7268,208
6/5/2020,Mozambique;Africa,354,119,2
6/5/2020,Namibia;Africa,25,16,0
6/5/2020,Nepal;Asia,2912,333,11
6/5/2020,Netherlands;Europe,47358,181,6024
6/5/2020,New Zealand;Oceania,1504,1481,22
6/5/2020,Nicaragua;North America,1118,370,46
6/5/2020,Niger;Africa,966,863,65
6/5/2020,Nigeria;Africa,11844,3696,333
6/5/2020,North Macedonia;Unknown,2790,1632,149
6/5/2020,Norway;Europe,8522,8138,238
6/5/2020,Oman;Asia,15086,3451,72
6/5/2020,Pakistan;Asia,93983,32581,1935
6/5/2020,Panama;North America,15463,9719,370
6/5/2020,Papua New Guinea;Oceania,8,8,0
6/5/2020,Paraguay;South America,1087,516,11
6/5/2020,Peru;South America,187400,79214,5162
6/5/2020,Philippines;Asia,20626,4330,987
6/5/2020,Poland;Europe,25410,12410,1137
6/5/2020,Portugal;Europe,33969,20526,1465
6/5/2020,Qatar;Asia,65495,40935,49
6/5/2020,Romania;Europe,20103,14145,1316
6/5/2020,Russia;Eastern Europe and Northern Asia,449256,212237,5520
6/5/2020,Rwanda;Africa,420,282,2
6/5/2020,Saint Kitts and Nevis;North America,15,15,0
6/5/2020,Saint Lucia;North America,19,18,0
6/5/2020,Saint Vincent and the Grenadines;North America,26,15,0
6/5/2020,San Marino;Europe,680,428,42
6/5/2020,Sao Tome and Principe;Africa,499,68,12
6/5/2020,Saudi Arabia;Asia,95748,70616,642
6/5/2020,Senegal;Africa,4155,2276,45
6/5/2020,Serbia;Europe,11667,6931,247
6/5/2020,Seychelles;Africa,11,11,0
6/5/2020,Sierra Leone;Africa,929,580,47
6/5/2020,Singapore;Asia,37183,24209,24
6/5/2020,Slovakia;Europe,1526,1379,28
6/5/2020,Slovenia;Europe,1479,1359,109
6/5/2020,Somalia;Africa,2204,418,79
6/5/2020,South Africa;Africa,43434,23088,908
6/5/2020,South Sudan;Africa,994,6,10
6/5/2020,Spain;Europe,240978,150376,27134
6/5/2020,Sri Lanka;Asia,1801,858,11
6/5/2020,Sudan;Africa,5865,1924,347
6/5/2020,Suriname;South America,90,9,1
6/5/2020,Sweden;Europe,42939,0,4639
6/5/2020,Switzerland;Europe,30936,28600,1921
6/5/2020,Syria;Asia,124,53,6
6/5/2020,Taiwan*;Asia,443,429,7
6/5/2020,Tajikistan;Asia,4370,2491,48
6/5/2020,Tanzania;Africa,509,183,21
6/5/2020,Thailand;Asia,3102,2971,58
6/5/2020,Timor;Leste;Asia,24,24,0
6/5/2020,Togo;Africa,485,240,13
6/5/2020,Trinidad and Tobago;North America,117,108,8
6/5/2020,Tunisia;Africa,1087,969,49
6/5/2020,Turkey;Asia,168340,133400,4648
6/5/2020,US;North America,1903907,491706,112100
6/5/2020,Uganda;Africa,557,82,0
6/5/2020,Ukraine;Europe,26542,11815,770
6/5/2020,United Arab Emirates;Asia,37642,20337,274
6/5/2020,United Kingdom;Europe,264150,1228,38505
6/5/2020,Uruguay;South America,834,721,23
6/5/2020,Uzbekistan;Asia,4007,3247,16
6/5/2020,Venezuela;South America,2145,334,20
6/5/2020,Vietnam;Asia,328,307,0
6/5/2020,West Bank and Gaza;Unknown,464,377,3
6/5/2020,Western Sahara;Unknown,9,6,1
6/5/2020,Yemen;Asia,469,23,111
6/5/2020,Zambia;Africa,1089,912,7
6/5/2020,Zimbabwe;Africa,265,33,4
6/6/2020,Afghanistan;Asia,19551,1830,327
6/6/2020,Albania;Europe,1232,925,34
6/6/2020,Algeria;Africa,10050,6631,698
6/6/2020,Andorra;Europe,852,741,51
6/6/2020,Angola;Africa,88,24,4
6/6/2020,Antigua and Barbuda;North America,26,20,3
6/6/2020,Argentina;South America,22020,6180,648
6/6/2020,Armenia;Europe,12364,3720,190
6/6/2020,Australia;Oceania,7259,6703,102
6/6/2020,Austria;Europe,16898,15789,672
6/6/2020,Azerbaijan;Europe,7239,4024,84
6/6/2020,Bahamas;North America,103,62,11
6/6/2020,Bahrain;Asia,14383,9056,24
6/6/2020,Bangladesh;Asia,63026,13325,846
6/6/2020,Barbados;North America,92,81,7
6/6/2020,Belarus;Europe,47751,23015,263
6/6/2020,Belgium;Europe,59072,16190,9580
6/6/2020,Belize;North America,19,16,2
6/6/2020,Benin;Africa,261,151,3
6/6/2020,Bhutan;Asia,48,11,0
6/6/2020,Bolivia;South America,13358,1902,454
6/6/2020,Bosnia and Herzegovina;Europe,2606,1968,159
6/6/2020,Botswana;Africa,40,23,1
6/6/2020,Brazil;South America,672846,277149,35930
6/6/2020,Brunei;Asia,141,138,2
6/6/2020,Bulgaria;Europe,2711,1545,160
6/6/2020,Burkina Faso;Unknown,888,765,53
6/6/2020,Burma;Unknown,240,156,6
6/6/2020,Burundi;Africa,83,45,1
6/6/2020,Cabo Verde;Unknown,542,240,5
6/6/2020,Cambodia;Asia,125,123,0
6/6/2020,Cameroon;Africa,7599,4587,212
6/6/2020,Canada;North America,96475,54087,7850
6/6/2020,Central African Republic;Africa,1570,37,5
6/6/2020,Chad;Africa,836,672,69
6/6/2020,Chile;South America,160351,103817,1541
6/6/2020,China;Asia,84186,79424,4638
6/6/2020,Colombia;South America,38027,13670,1205
6/6/2020,Comoros;Africa,141,67,2
6/6/2020,Congo (Brazzaville);Unknown,683,210,22
6/6/2020,Congo (Kinshasa);Unknown,3878,537,82
6/6/2020,Costa Rica;North America,1263,701,10
6/6/2020,Cote d'Ivoire;Unknown,3557,1750,36
6/6/2020,Croatia;Europe,2247,2121,104
6/6/2020,Cuba;North America,2173,1855,83
6/6/2020,Cyprus;Europe,960,807,18
6/6/2020,Czechia;Europe,9567,6885,327
6/6/2020,Denmark;Europe,12124,10921,587
6/6/2020,Diamond Princess;Unknown,712,651,13
6/6/2020,Djibouti;Africa,4169,1815,26
6/6/2020,Dominica;North America,18,16,0
6/6/2020,Dominican Republic;North America,19195,11919,536
6/6/2020,Ecuador;South America,42728,21020,3608
6/6/2020,Egypt;Africa,32612,8538,1198
6/6/2020,El Salvador;North America,2934,1281,53
6/6/2020,Equatorial Guinea;Africa,1306,200,12
6/6/2020,Eritrea;Africa,39,39,0
6/6/2020,Estonia;Europe,1931,1675,69
6/6/2020,Eswatini;Unknown,322,224,3
6/6/2020,Ethiopia;Africa,1934,281,20
6/6/2020,Fiji;Oceania,18,18,0
6/6/2020,Finland;Europe,6964,5800,322
6/6/2020,France;Europe,190891,70924,29145
6/6/2020,Gabon;Africa,3101,833,21
6/6/2020,Gambia;Africa,26,21,1
6/6/2020,Georgia;Europe,808,663,13
6/6/2020,Germany;Europe,185450,168958,8673
6/6/2020,Ghana;Africa,9462,3547,44
6/6/2020,Greece;Europe,2980,1374,180
6/6/2020,Grenada;North America,23,22,0
6/6/2020,Guatemala;North America,6792,1133,230
6/6/2020,Guinea;Africa,4117,2857,23
6/6/2020,Guyana;South America,154,80,12
6/6/2020,Haiti;North America,3072,24,50
6/6/2020,Holy See;Unknown,12,12,0
6/6/2020,Honduras;North America,6155,697,250
6/6/2020,Hungary;Europe,3990,2279,545
6/6/2020,Iceland;Europe,1806,1794,10
6/6/2020,India;Asia,246622,118695,6946
6/6/2020,Indonesia;Asia,30514,9907,1801
6/6/2020,Iran;Asia,169425,132038,8209
6/6/2020,Iraq;Asia,11098,4904,318
6/6/2020,Ireland;Europe,25183,22698,1678
6/6/2020,Israel;Asia,17752,15042,295
6/6/2020,Italy;Europe,234801,165078,33846
6/6/2020,Jamaica;North America,596,404,10
6/6/2020,Japan;Asia,17000,14927,915
6/6/2020,Jordan;Asia,795,586,9
6/6/2020,Kazakhstan;Asia,12511,7135,53
6/6/2020,Kenya;Africa,2600,706,83
6/6/2020,"Korea, South;Asia",11776,10552,273
6/6/2020,Kosovo;Europe,1158,876,30
6/6/2020,Kuwait;Asia,31131,19282,254
6/6/2020,Kyrgyzstan;Asia,1974,1360,22
6/6/2020,Laos;Asia,19,18,0
6/6/2020,Latvia;Europe,1086,781,25
6/6/2020,Lebanon;Asia,1320,768,29
6/6/2020,Lesotho;Africa,4,2,0
6/6/2020,Liberia;Africa,345,185,30
6/6/2020,Libya;Africa,256,52,5
6/6/2020,Liechtenstein;Europe,82,81,1
6/6/2020,Lithuania;Europe,1705,1321,71
6/6/2020,Luxembourg;Europe,4035,3888,110
6/6/2020,MS Zaandam;Unknown,9,0,2
6/6/2020,Madagascar;Africa,1026,212,8
6/6/2020,Malawi;Africa,409,55,4
6/6/2020,Malaysia;Asia,8303,6635,117
6/6/2020,Maldives;Asia,1901,763,8
6/6/2020,Mali;Africa,1523,845,90
6/6/2020,Malta;Europe,627,596,9
6/6/2020,Mauritania;Africa,947,104,49
6/6/2020,Mauritius;Africa,337,324,10
6/6/2020,Mexico;North America,113619,80830,13511
6/6/2020,Moldova;Europe,9511,5450,331
6/6/2020,Monaco;Europe,99,93,4
6/6/2020,Mongolia;Asia,193,75,0
6/6/2020,Montenegro;Europe,324,315,9
6/6/2020,Morocco;Africa,8151,7315,208
6/6/2020,Mozambique;Africa,409,126,2
6/6/2020,Namibia;Africa,29,16,0
6/6/2020,Nepal;Asia,3235,365,13
6/6/2020,Netherlands;Europe,47541,181,6030
6/6/2020,New Zealand;Oceania,1504,1481,22
6/6/2020,Nicaragua;North America,1118,370,46
6/6/2020,Niger;Africa,970,867,65
6/6/2020,Nigeria;Africa,12233,3826,342
6/6/2020,North Macedonia;Unknown,2915,1640,151
6/6/2020,Norway;Europe,8531,8138,238
6/6/2020,Oman;Asia,16016,3451,72
6/6/2020,Pakistan;Asia,98943,33465,2002
6/6/2020,Panama;North America,16004,10118,386
6/6/2020,Papua New Guinea;Oceania,8,8,0
6/6/2020,Paraguay;South America,1090,532,11
6/6/2020,Peru;South America,191758,82731,5301
6/6/2020,Philippines;Asia,21340,4441,994
6/6/2020,Poland;Europe,25986,12641,1153
6/6/2020,Portugal;Europe,34351,20807,1474
6/6/2020,Qatar;Asia,67195,42527,51
6/6/2020,Romania;Europe,20290,14419,1322
6/6/2020,Russia;Eastern Europe and Northern Asia,458102,220935,5717
6/6/2020,Rwanda;Africa,431,283,2
6/6/2020,Saint Kitts and Nevis;North America,15,15,0
6/6/2020,Saint Lucia;North America,19,18,0
6/6/2020,Saint Vincent and the Grenadines;North America,26,15,0
6/6/2020,San Marino;Europe,680,428,42
6/6/2020,Sao Tome and Principe;Africa,499,68,12
6/6/2020,Saudi Arabia;Asia,98869,71791,676
6/6/2020,Senegal;Africa,4249,2512,47
6/6/2020,Serbia;Europe,11741,11056,248
6/6/2020,Seychelles;Africa,11,11,0
6/6/2020,Sierra Leone;Africa,946,600,48
6/6/2020,Singapore;Asia,37527,24559,25
6/6/2020,Slovakia;Europe,1528,1379,28
6/6/2020,Slovenia;Europe,1484,1359,109
6/6/2020,Somalia;Africa,2289,431,82
6/6/2020,South Africa;Africa,45973,24258,952
6/6/2020,South Sudan;Africa,994,6,10
6/6/2020,Spain;Europe,241310,150376,27135
6/6/2020,Sri Lanka;Asia,1814,891,11
6/6/2020,Sudan;Africa,6081,2014,359
6/6/2020,Suriname;South America,100,9,1
6/6/2020,Sweden;Europe,43887,0,4656
6/6/2020,Switzerland;Europe,30956,28700,1921
6/6/2020,Syria;Asia,125,58,6
6/6/2020,Taiwan*;Asia,443,429,7
6/6/2020,Tajikistan;Asia,4453,2583,48
6/6/2020,Tanzania;Africa,509,183,21
6/6/2020,Thailand;Asia,3104,2971,58
6/6/2020,Timor;Leste;Asia,24,24,0
6/6/2020,Togo;Africa,487,240,13
6/6/2020,Trinidad and Tobago;North America,117,108,8
6/6/2020,Tunisia;Africa,1087,977,49
6/6/2020,Turkey;Asia,169218,135322,4669
